Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
165,X,71.54,6875,0.87
166,A,9.99,6880,-0.04
166,B,13.16,6740,0.01
166,F,15.19,9798,0.89
166,C,16.31,6840,-0.01
166,D,17.76,7736,0.6
166,F,20.01,9798,0.87
166,A,21.18,6880,-0.04
166,E,24.32,7756,0.8
166,D,25.31,7616,0.78
166,F,27.56,9938,0.79
166,E,28.67,7616,0.71
166,F,30.08,9778,0.85
166,G,31.13,7536,0.65
166,X,33.24,6875,0.94
167,E,9.5,7696,0.87
167,B,10.82,6880,-0.02
167,D,12.25,7576,0.83
167,G,14.38,7396,0.76
167,B,16.75,6760,0.01
167,D,18.36,7756,0.59
167,F,20.34,10078,0.67
167,B,21.54,6840,-0.01
167,C,23.42,6800,0.01
167,E,25.12,7556,0.61
167,D,26.23,7516,0.82
167,G,28.43,7516,0.65
167,C,30.57,6780,0.01
167,E,32.32,7796,0.82
167,F,33.62,9918,0.86
167,B,34.78,6780,0.0
167,E,36.68,7796,0.85
167,D,37.74,7716,0.57
167,E,39.84,7756,0.91
167,D,40.97,7636,0.75
167,F,43.03,10038,0.72
167,D,43.83,7736,0.61
167,E,46.09,7536,0.58
167,F,47.54,10078,0.68
167,G,48.62,7496,0.73
167,C,50.81,6760,0.01
167,G,52.71,7476,0.74
167,A,54.9,6720,0.01
167,B,58.17,6800,-0.01
167,G,59.97,7416,0.84
167,E,62.37,7776,0.81
167,B,63.7,6880,-0.01
167,F,65.51,9958,0.86
167,B,66.74,6780,-0.01
167,F,68.67,9878,0.86
167,E,69.79,7696,0.77
167,F,71.14,9898,0.85
167,A,72.18,6780,0.01
167,E,75.47,7676,0.77
167,D,76.59,7596,0.8
167,G,78.83,7476,0.7
167,D,80.74,7616,0.74
167,G,82.98,7496,0.68
167,B,85.22,6900,-0.02
167,D,86.75,7636,0.74
167,G,88.89,7436,0.88
167,E,91.06,7796,0.83
167,B,92.53,6820,-0.01
167,G,94.47,7396,0.85
167,C,96.67,6840,-0.01
167,X,98.33,6875,0.86
168,E,9.5,7736,0.84
168,F,10.97,9998,0.74
168,A,12.07,6780,0.0
168,F,15.26,9878,0.87
168,G,16.51,7556,0.6
168,C,18.69,6800,0.0
168,B,20.45,6740,0.01
168,D,21.96,7676,0.68
168,F,24.08,10058,0.69
168,G,25.21,7436,0.86
168,F,27.38,9838,0.87
168,D,28.04,7536,0.83
168,C,30.1,6860,-0.01
168,E,31.78,7776,0.87
168,G,33.34,7436,0.78
168,B,35.61,6880,-0.01
168,D,37.05,7616,0.75
168,B,39.31,6780,0.0
168,F,41.21,9798,0.83
168,B,42.28,6780,0.01
168,E,44.29,7576,0.6
168,F,45.7,9798,0.83
168,B,46.89,6720,0.01
168,D,48.44,7596,0.71
168,G,50.59,7576,0.58
168,D,52.48,7496,0.77
168,F,54.64,9918,0.85
168,B,55.65,6900,-0.02
168,E,57.6,7516,0.55
168,A,58.96,6840,-0.03
168,X,61.98,6875,0.92
169,F,9.97,10058,0.69
169,B,11.1,6740,0.01
169,D,12.59,7596,0.83
169,G,14.61,7476,0.77
169,F,16.78,9918,0.81
169,B,18.01,6720,0.02
169,G,20.01,7376,0.77
169,D,21.96,7676,0.66
169,B,23.98,6880,-0.02
169,F,25.82,9858,0.83
169,G,26.82,7396,0.85
169,D,28.62,7696,0.65
169,F,30.86,9838,0.85
169,C,32.03,6880,-0.02
169,G,33.69,7456,0.86
169,D,35.57,7576,0.76
169,F,37.64,9998,0.79
169,B,38.65,6800,0.0
169,D,40.11,7616,0.79
169,G,42.22,7516,0.71
169,F,44.53,9858,0.84
169,C,45.53,6860,-0.01
169,D,47.05,7516,0.86
169,E,49.23,7636,0.71
169,D,50.24,7596,0.74
169,F,52.41,9898,0.84
169,D,53.16,7616,0.69
169,A,55.34,6820,0.0
169,X,58.38,6875,0.86
170,F,9.98,9798,0.76
170,D,10.77,7476,0.75
170,C,12.88,6740,0.01
170,B,14.58,6860,-0.02
170,E,16.4,7776,0.86
170,A,17.76,6720,0.01
170,D,20.69,7736,0.59
170,G,22.67,7536,0.68
170,X,24.79,6875,0.87
171,C,9.99,6820,-0.01
171,F,11.72,9818,0.82
171,C,12.83,6840,-0.01
171,G,14.53,7396,0.83
171,E,16.74,7676,0.78
171,A,18.2,6840,-0.03
171,E,21.41,7636,0.71
171,G,22.96,7396,0.77
171,E,25.34,7816,0.8
171,G,26.69,7556,0.61
171,E,28.89,7816,0.78
171,F,30.43,9778,0.83
171,C,31.66,6820,0.0
171,D,33.15,7636,0.73
171,A,35.36,6760,0.01
171,C,38.55,6820,-0.01
171,A,40.39,6720,0.01
171,F,43.54,10018,0.78
171,A,44.73,6760,0.0
171,C,47.8,6800,0.0
171,D,49.17,7616,0.78
171,A,51.17,6880,-0.04
171,F,54.19,10058,0.68
171,D,54.94,7696,0.64
171,F,57.18,9858,0.78
171,C,58.43,6740,0.01
171,A,60.17,6800,0.0
171,C,63.41,6740,0.01
171,A,65.22,6760,0.01
171,C,68.38,6740,0.01
171,A,70.29,6740,0.01
171,C,73.56,6900,-0.01
171,D,74.99,7576,0.81
171,C,77.05,6900,-0.01
171,F,78.84,9898,0.91
171,C,79.91,6880,-0.01
171,B,81.69,6760,0.0
171,A,83.72,6800,0.0
171,C,87.0,6760,0.01
171,D,88.44,7716,0.6
171,B,90.51,6860,-0.01
171,G,92.58,7476,0.8
171,E,94.84,7816,0.78
171,B,96.2,6880,-0.01
171,G,98.13,7476,0.79
171,F,100.33,9978,0.77
171,X,101.32,6875,0.93
172,G,9.95,7516,0.66
172,C,12.33,6700,0.01
172,A,14.04,6860,-0.04
172,E,17.08,7776,0.84
172,F,18.49,10058,0.73
172,D,19.11,7556,0.85
172,B,21.36,6880,-0.02
172,E,23.44,7536,0.58
172,D,24.59,7756,0.59
172,B,26.81,6700,0.01
172,E,28.77,7776,0.84
172,C,30.2,6740,0.01
172,G,31.91,7416,0.73
172,F,34.22,10078,0.69
172,A,35.48,6760,0.01
172,X,38.53,6875,0.88
173,E,9.5,7736,0.83
173,A,11.0,6820,-0.03
173,B,14.14,6760,0.01
173,A,16.11,6800,0.0
173,F,19.41,9898,0.83
173,A,20.45,6800,0.0
173,E,23.68,7836,0.74
173,D,24.74,7716,0.62
173,C,26.76,6740,0.01
173,D,28.09,7636,0.72
173,C,30.1,6880,-0.01
173,G,31.97,7336,0.7
173,X,34.1,6875,0.93
174,A,9.96,6780,0.0
174,E,13.19,7576,0.62
174,D,14.11,7736,0.6
174,E,16.32,7736,0.85
174,A,17.8,6740,0.01
174,G,20.96,7356,0.79
174,A,23.2,6740,0.01
174,B,26.41,6860,-0.01
174,A,28.38,6860,-0.04
174,E,31.59,7656,0.76
174,B,32.94,6780,0.0
174,C,34.93,6780,0.0
174,E,36.67,7596,0.66
174,D,37.81,7756,0.55
174,E,39.95,7616,0.69
174,A,41.31,6800,0.0
174,G,44.39,7396,0.75
174,A,46.69,6840,-0.03
174,F,49.71,9878,0.89
174,B,50.84,6760,0.01
174,G,52.78,7336,0.76
174,B,55.15,6820,-0.01
174,G,57.09,7536,0.68
174,F,59.43,9838,0.89
174,D,60.14,7496,0.83
174,C,62.18,6720,0.01
174,E,63.92,7596,0.63
174,F,65.44,9938,0.89
174,E,66.69,7756,0.8
174,G,68.02,7396,0.82
174,B,70.38,6860,-0.01
174,A,72.36,6800,0.0
174,X,75.39,6875,0.87
175,A,9.96,6700,0.02
175,D,12.85,7576,0.76
175,A,15.08,6880,-0.04
175,B,18.16,6740,0.01
175,A,20.08,6800,0.0
175,C,23.37,6860,-0.01
175,F,25.14,9978,0.74
175,A,26.21,6780,0.01
175,B,29.42,6760,0.01
175,C,31.39,6740,0.01
175,B,33.31,6760,0.01
175,F,35.37,9918,0.82
175,D,36.03,7616,0.73
175,E,38.15,7516,0.54
175,F,39.45,9978,0.75
175,D,40.23,7616,0.74
175,G,42.48,7476,0.71
175,X,44.61,6875,0.89
176,A,9.96,6760,0.01
176,B,13.06,6840,-0.01
176,A,15.15,6820,-0.0
176,F,18.24,10018,0.74
176,D,19.08,7616,0.77
176,B,21.09,6780,-0.01
176,G,22.91,7596,0.53
176,C,25.29,6760,0.01
176,F,26.96,10078,0.65
176,B,28.13,6740,0.01
176,F,30.05,9858,0.84
176,B,31.03,6860,-0.01
176,D,32.64,7616,0.79
176,F,34.86,10038,0.75
176,C,36.02,6840,-0.01
176,D,37.54,7576,0.83
176,C,39.58,6860,0.0
176,B,41.41,6840,0.0
176,D,43.02,7656,0.68
176,C,45.22,6760,0.01
176,G,46.93,7536,0.67
176,F,49.08,9758,0.85
176,B,50.18,6780,-0.01
176,E,52.07,7736,0.85
176,B,53.64,6880,-0.02
176,C,55.7,6820,0.0
176,G,57.37,7596,0.55
176,D,59.34,7716,0.63
176,B,61.36,6820,-0.01
176,A,63.43,6740,0.01
176,F,66.68,9818,0.82
176,A,67.71,6800,0.0
176,C,70.85,6740,0.01
176,F,72.62,9978,0.8
176,E,73.61,7756,0.82
176,X,74.88,6875,0.95
177,G,9.93,7516,0.74
177,A,12.2,6820,-0.0
177,G,15.25,7596,0.54
177,C,17.38,6720,0.01
177,D,18.68,7616,0.74
177,B,20.89,6720,0.01
177,G,22.76,7416,0.74
177,E,25.07,7776,0.89
177,C,26.45,6760,0.01
177,E,28.35,7716,0.89
177,B,29.75,6760,0.0
177,A,31.67,6860,-0.04
177,D,34.32,7636,0.75
177,G,36.55,7556,0.63
177,D,38.38,7596,0.79
177,G,40.39,7496,0.79
177,B,42.54,6780,0.0
177,A,44.5,6740,0.01
177,G,47.73,7456,0.77
177,B,50.02,6740,0.0
177,E,51.95,7656,0.72
177,G,53.42,7456,0.83
177,D,55.31,7636,0.69
177,C,57.34,6840,-0.01
177,B,59.06,6900,-0.02
177,D,60.61,7676,0.7
177,G,62.83,7456,0.79
177,B,65.24,6820,-0.01
177,F,67.06,9758,0.78
177,X,68.06,6875,0.93
178,F,9.95,9838,0.9
178,A,11.15,6880,-0.04
178,F,14.28,9818,0.87
178,C,15.41,6880,-0.02
178,B,17.16,6840,-0.01
178,C,19.17,6720,0.01
178,G,20.95,7376,0.75
178,B,23.13,6780,-0.01
178,C,25.11,6820,-0.01
178,A,26.82,6720,0.01
178,F,30.04,10038,0.72
178,A,31.04,6760,0.01
178,G,34.27,7536,0.65
178,E,36.49,7796,0.81
178,G,37.8,7376,0.85
178,E,40.18,7756,0.88
178,B,41.71,6760,0.0
178,F,43.76,9798,0.77
178,G,44.96,7436,0.79
178,B,47.34,6840,-0.01
178,G,49.26,7556,0.6
178,B,51.4,6740,0.01
178,C,53.28,6880,-0.01
178,A,54.95,6880,-0.04
178,B,57.97,6760,0.01
178,G,59.98,7436,0.8
178,A,62.17,6780,0.01
178,G,65.46,7396,0.75
178,F,67.74,9998,0.76
178,B,68.85,6860,-0.02
178,C,70.68,6880,-0.01
178,G,72.37,7496,0.75
178,F,74.49,9938,0.86
178,D,75.16,7636,0.73
178,C,77.39,6700,0.01
178,D,78.77,7656,0.66
178,F,80.79,9858,0.92
178,A,81.94,6880,-0.04
178,B,85.15,6900,-0.02
178,A,87.14,6800,0.0
178,F,90.39,10078,0.69
178,D,91.19,7576,0.8
178,B,93.4,6740,0.01
178,D,94.99,7516,0.83
178,E,97.26,7616,0.67
178,B,98.69,6720,0.01
178,G,100.66,7536,0.68
178,X,102.76,6875,0.92
179,E,9.55,7656,0.77
179,G,10.92,7396,0.86
179,E,13.32,7816,0.72
179,F,14.64,10078,0.64
179,G,15.82,7336,0.77
179,C,18.04,6760,0.01
179,D,19.59,7696,0.65
179,G,21.68,7536,0.69
179,D,23.53,7756,0.57
179,E,25.56,7636,0.71
179,G,26.89,7456,0.82
179,E,29.05,7616,0.68
179,F,30.45,9918,0.87
179,G,31.66,7436,0.83
179,E,33.83,7736,0.85
179,D,34.83,7736,0.6
179,G,36.97,7336,0.76
179,F,39.35,9898,0.92
179,D,40.06,7556,0.77
179,E,42.15,7516,0.57
179,F,43.48,9778,0.82
179,C,44.7,6780,0.01
179,G,46.55,7356,0.79
179,A,48.88,6840,-0.04
179,G,51.94,7476,0.83
179,F,54.09,9938,0.89
179,G,55.13,7536,0.67
179,C,57.34,6800,0.0
179,B,59.19,6820,-0.01
179,X,60.99,6875,0.88
180,C,9.96,6840,-0.01
180,E,11.81,7636,0.73
180,F,13.32,9878,0.85
180,C,14.43,6840,-0.01
180,A,16.11,6760,0.01
180,E,19.43,7816,0.81
180,A,20.82,6840,-0.03
180,F,23.88,9838,0.9
180,E,24.95,7616,0.71
180,B,26.42,6700,0.01
180,C,28.4,6800,0.01
180,G,30.32,7456,0.78
180,C,32.58,6780,0.01
180,B,34.51,6780,0.0
180,C,36.39,6880,-0.01
180,F,38.25,9978,0.82
180,E,39.49,7716,0.86
180,F,40.78,9778,0.89
180,B,41.81,6820,-0.01
180,E,43.65,7596,0.68
180,C,45.21,6760,0.01
180,B,47.11,6720,0.01
180,D,48.64,7716,0.61
180,E,50.63,7656,0.76
180,A,52.22,6740,0.01
180,E,55.36,7836,0.76
180,A,56.83,6720,0.01
180,E,60.11,7636,0.72
180,A,61.44,6880,-0.04
180,D,64.31,7736,0.57
180,B,66.49,6800,-0.01
180,A,68.51,6840,-0.03
180,C,71.71,6720,0.01
180,E,73.57,7616,0.71
180,C,74.94,6760,0.0
180,B,76.83,6820,-0.01
180,D,78.3,7736,0.62
180,F,80.3,9958,0.84
180,B,81.52,6820,-0.01
180,D,83.05,7476,0.81
180,B,85.32,6760,0.0
180,A,87.24,6820,0.0
180,F,90.3,9758,0.78
180,C,91.51,6880,-0.01
180,F,93.18,9858,0.8
180,D,94.04,7736,0.6
180,G,96.14,7336,0.75
180,X,98.26,6875,0.93
181,B,9.97,6720,0.01
181,A,11.93,6840,-0.03
181,B,15.07,6720,0.01
181,A,17.0,6800,0.0
181,B,20.19,6800,0.0
181,G,22.16,7516,0.7
181,B,24.46,6860,-0.02
181,F,26.45,9978,0.72
181,B,27.63,6780,0.0
181,A,29.59,6880,-0.04
181,D,32.37,7636,0.74
181,A,34.44,6700,0.01
181,G,37.51,7596,0.54
181,E,39.62,7796,0.82
181,C,41.06,6780,0.01
181,E,42.98,7556,0.6
181,B,44.47,6900,-0.02
181,F,46.42,9918,0.79
181,B,47.66,6780,-0.01
181,E,49.73,7656,0.76
181,F,51.18,9858,0.9
181,E,52.18,7636,0.71
181,D,53.23,7716,0.62
181,C,55.25,6860,-0.01
181,E,56.96,7616,0.69
181,A,58.28,6780,0.01
181,F,61.53,9898,0.86
181,C,62.73,6800,-0.01
181,B,64.51,6780,0.0
181,E,66.45,7576,0.63
181,F,67.9,9978,0.74
181,A,69.01,6840,-0.03
181,G,72.21,7376,0.7
181,X,74.33,6875,0.88
182,G,9.93,7536,0.61
182,F,12.29,9778,0.82
182,G,13.39,7496,0.72
182,E,15.6,7756,0.85
182,D,16.52,7656,0.68
182,E,18.56,7536,0.59
182,B,19.89,6780,0.0
182,C,21.95,6740,0.01
182,D,23.32,7556,0.77
182,C,25.43,6780,0.0
182,D,26.97,7556,0.79
182,F,29.01,9758,0.82
182,D,29.85,7636,0.71
182,E,32.12,7716,0.81
182,D,33.06,7536,0.85
182,E,35.1,7636,0.74
182,D,36.26,7756,0.58
182,E,38.34,7616,0.65
182,B,39.78,6780,0.01
182,E,41.79,7576,0.61
182,C,43.29,6780,0.01
182,E,45.12,7576,0.64
182,G,46.45,7396,0.86
182,A,48.63,6800,0.0
182,D,51.52,7536,0.77
182,G,53.73,7436,0.82
182,D,55.48,7496,0.84
182,A,57.52,6740,0.01
182,E,60.62,7656,0.72
182,F,62.05,9778,0.85
182,E,63.31,7816,0.79
182,D,64.29,7536,0.81
182,G,66.49,7396,0.84
182,A,68.69,6800,0.0
182,D,71.48,7696,0.63
182,B,73.6,6740,0.01
182,D,75.23,7716,0.6
182,A,77.49,6860,-0.04
182,B,80.53,6820,-0.01
182,E,82.46,7676,0.84
182,D,83.39,7616,0.79
182,C,85.42,6740,0.01
182,X,87.11,6875,0.93
183,E,9.48,7696,0.8
183,B,10.99,6780,0.0
183,A,13.06,6860,-0.03
183,D,15.68,7556,0.88
183,F,17.83,9918,0.89
183,C,19.08,6740,0.01
183,D,20.4,7556,0.78
183,B,22.63,6900,-0.02
183,A,24.58,6720,0.02
183,E,27.93,7736,0.84
183,A,29.41,6760,0.01
183,B,32.64,6720,0.01
183,F,34.55,9978,0.72
183,C,35.55,6700,0.02
183,B,37.29,6740,0.01
183,C,39.18,6740,0.01
183,E,41.06,7576,0.65
183,B,42.49,6860,-0.01
183,F,44.42,9938,0.78
183,B,45.41,6780,0.0
183,F,47.34,9858,0.89
183,D,48.18,7656,0.71
183,C,50.36,6800,0.01
183,G,52.08,7476,0.83
183,E,54.34,7656,0.78
183,C,55.89,6880,-0.01
183,E,57.57,7696,0.82
183,B,59.11,6720,0.01
183,G,61.03,7416,0.75
183,F,63.2,9798,0.79
183,C,64.44,6820,-0.01
183,D,65.71,7636,0.75
183,A,67.8,6900,-0.04
183,X,70.79,6875,0.91
184,B,9.96,6780,-0.01
184,G,12.01,7416,0.79
184,B,14.23,6820,0.0
184,G,16.22,7556,0.65
184,C,18.59,6720,0.01
184,D,20.0,7596,0.83
184,E,22.05,7776,0.87
184,A,23.59,6780,0.0
184,D,26.33,7656,0.67
184,B,28.34,6720,0.01
184,A,30.27,6800,0.0
184,C,33.38,6820,-0.01
184,D,34.74,7736,0.57
184,G,36.71,7516,0.68
184,D,38.6,7536,0.82
184,C,40.66,6880,-0.01
184,F,42.51,9798,0.89
184,X,43.5,6875,0.87
185,E,9.48,7636,0.74
185,G,10.8,7556,0.58
185,C,12.96,6720,0.01
185,D,14.53,7556,0.79
185,G,16.67,7456,0.73
185,B,18.96,6700,0.01
185,C,21.08,6760,0.01
185,F,22.76,9958,0.87
185,G,23.76,7476,0.75
185,A,26.17,6720,0.02
185,X,29.25,6875,0.85
186,E,9.55,7576,0.62
186,G,11.04,7416,0.86
186,B,13.44,6840,-0.01
186,D,14.9,7696,0.61
186,C,17.15,6880,-0.01
186,F,19.05,9898,0.86
186,B,20.05,6700,0.01
186,G,22.13,7476,0.75
186,F,24.36,9778,0.86
186,D,25.04,7476,0.85
186,F,27.22,9898,0.89
186,A,28.26,6840,-0.03
186,C,31.3,6760,0.01
186,E,33.23,7736,0.87
186,D,34.17,7696,0.64
186,F,36.41,9898,0.87
186,B,37.51,6820,-0.01
186,A,39.54,6740,0.01
186,G,42.61,7596,0.54
186,X,44.71,6875,0.9
187,D,9.56,7576,0.81
187,G,11.77,7576,0.56
187,E,14.01,7816,0.78
187,A,15.36,6800,0.0
187,G,18.53,7496,0.76
187,C,20.64,6780,0.0
187,B,22.56,6840,-0.01
187,E,24.47,7636,0.71
187,G,26.0,7376,0.69
187,D,27.96,7536,0.81
187,E,30.02,7616,0.73
187,C,31.4,6740,0.01
187,G,33.28,7396,0.86
187,B,35.44,6760,0.01
187,C,37.46,6780,0.01
187,B,39.3,6860,-0.01
187,G,41.25,7416,0.82
187,B,43.42,6840,-0.01
187,E,45.25,7796,0.78
187,D,46.35,7476,0.73
187,E,48.42,7756,0.88
187,G,49.94,7436,0.85
187,E,52.35,7516,0.56
187,D,53.35,7596,0.79
187,G,55.51,7536,0.65
187,C,57.9,6860,-0.01
187,F,59.64,9838,0.88
187,X,60.62,6875,0.94
188,B,9.99,6900,-0.02
188,E,11.8,7536,0.57
188,F,13.22,9978,0.84
188,D,14.02,7636,0.75
188,B,16.1,6840,-0.01
188,C,17.97,6880,-0.01
188,E,19.77,7716,0.78
188,F,21.09,9858,0.9
188,A,22.18,6820,-0.0
188,F,25.38,9798,0.88
188,E,26.47,7536,0.59
188,F,27.96,9938,0.88
188,C,29.06,6800,0.0
188,B,30.81,6800,0.0
188,G,32.88,7596,0.54
188,X,34.97,6875,0.9
189,C,9.95,6800,0.0
189,G,11.63,7456,0.83
189,E,13.87,7536,0.58
189,G,15.29,7456,0.79
189,D,17.22,7596,0.78
189,B,19.36,6800,0.0
189,E,21.39,7676,0.82
189,B,22.69,6820,-0.01
189,G,24.61,7476,0.69
189,B,26.84,6820,-0.01
189,D,28.26,7516,0.86
189,E,30.47,7816,0.76
189,A,31.98,6720,0.01
189,E,35.3,7556,0.61
189,G,36.76,7356,0.76
189,C,38.94,6700,0.02
189,G,40.72,7436,0.79
189,D,42.48,7636,0.7
189,C,44.69,6840,-0.01
189,F,46.57,9918,0.9
189,E,47.63,7796,0.8
189,F,49.14,9938,0.88
189,A,50.17,6880,-0.04
189,C,53.24,6860,-0.01
189,B,55.05,6740,0.01
189,F,57.15,9898,0.82
189,D,57.84,7556,0.76
189,A,59.88,6780,0.0
189,E,63.03,7736,0.88
189,D,64.16,7476,0.8
189,A,66.43,6860,-0.04
189,F,69.43,10018,0.74
189,A,70.61,6800,0.0
189,B,73.82,6840,-0.01
189,F,75.77,9898,0.83
189,D,76.55,7716,0.59
189,C,78.59,6760,0.01
189,E,80.41,7576,0.62
189,F,81.77,9898,0.82
189,C,82.95,6880,-0.01
189,E,84.81,7756,0.84
189,D,85.85,7476,0.83
189,F,88.1,10018,0.72
189,E,89.12,7656,0.8
189,F,90.44,9978,0.81
189,C,91.46,6760,0.01
189,D,92.78,7476,0.73
189,F,94.87,10018,0.75
189,B,95.98,6700,0.02
189,C,97.92,6900,-0.01
189,D,99.18,7756,0.57
189,G,101.38,7376,0.81
189,X,103.5,6875,0.96
190,C,10.0,6760,0.01
190,G,11.65,7396,0.86
190,A,13.85,6780,0.0
190,G,17.06,7516,0.71
190,F,19.34,9838,0.78
190,A,20.47,6860,-0.04
190,B,23.65,6780,-0.01
190,G,25.55,7456,0.8
190,F,27.94,9938,0.81
190,C,28.95,6740,0.01
190,E,30.85,7756,0.83
190,A,32.26,6820,-0.0
190,C,35.57,6780,0.0
190,A,37.27,6880,-0.04
190,B,40.63,6880,-0.02
190,C,42.45,6760,0.01
190,G,44.12,7576,0.57
190,F,46.34,9938,0.78
190,B,47.37,6700,0.01
190,A,49.32,6840,-0.03
190,B,52.4,6760,0.01
190,C,54.33,6860,-0.01
190,D,55.67,7596,0.84
190,F,57.9,9818,0.8
190,C,58.94,6720,0.01
190,E,60.77,7696,0.8
190,F,62.07,9998,0.75
190,C,63.2,6740,0.01
190,G,65.01,7496,0.76
190,A,67.36,6880,-0.04
190,F,70.58,10058,0.71
190,G,71.69,7576,0.58
190,D,73.63,7776,0.6
190,F,75.7,9818,0.9
190,E,76.81,7796,0.83
190,D,77.95,7536,0.81
190,C,80.11,6780,0.0
190,E,81.81,7756,0.86
190,B,83.19,6820,-0.01
190,X,84.98,6875,0.89
191,F,9.96,9978,0.76
191,C,10.94,6800,0.0
191,B,12.82,6900,-0.02
191,E,14.7,7596,0.68
191,C,16.18,6780,0.01
191,A,18.15,6760,0.01
191,F,21.33,9978,0.84
191,A,22.46,6780,0.01
191,B,25.79,6740,0.01
191,A,27.67,6900,-0.04
191,E,30.7,7776,0.81
191,D,31.65,7636,0.71
191,E,33.78,7616,0.7
191,C,35.19,6840,-0.01
191,B,37.02,6740,0.01
191,F,39.06,10058,0.71
191,C,40.14,6840,-0.01
191,B,41.94,6720,0.01
191,E,43.98,7816,0.77
191,D,45.09,7456,0.74
191,A,47.34,6900,-0.04
191,D,49.98,7756,0.61
191,F,51.98,9758,0.81
191,B,53.07,6900,-0.02
191,C,54.96,6800,0.0
191,B,56.86,6880,-0.01
191,D,58.31,7596,0.75
191,C,60.37,6880,-0.01
191,D,61.62,7496,0.8
191,E,63.88,7516,0.55
191,B,65.26,6740,0.01
191,E,67.1,7816,0.72
191,D,68.28,7676,0.65
191,G,70.32,7576,0.58
191,X,72.41,6875,0.86
192,E,9.51,7676,0.8
192,C,10.8,6800,0.0
192,E,12.67,7716,0.79
192,C,14.01,6780,0.0
192,G,15.86,7416,0.84
192,C,18.01,6860,-0.01
192,E,19.82,7616,0.7
192,B,21.12,6760,0.0
192,A,23.05,6840,-0.03
192,B,26.33,6720,0.01
192,E,28.19,7576,0.65
192,F,29.67,9958,0.8
192,D,30.29,7456,0.75
192,A,32.5,6880,-0.04
192,G,35.68,7376,0.81
192,D,37.51,7516,0.85
192,F,39.51,9878,0.9
192,B,40.6,6840,-0.01
192,C,42.55,6740,0.01
192,D,43.89,7456,0.8
192,B,46.14,6720,0.01
192,D,47.67,7696,0.63
192,A,49.74,6900,-0.04
192,C,52.88,6780,0.0
192,E,54.68,7556,0.62
192,X,55.96,6875,0.91
193,B,9.96,6820,-0.01
193,D,11.53,7716,0.57
193,E,13.69,7576,0.65
193,C,15.24,6800,-0.01
193,A,16.97,6860,-0.04
193,G,20.05,7556,0.59
193,F,22.17,10058,0.73
193,X,23.15,6875,0.9
194,G,9.93,7556,0.62
194,D,11.76,7496,0.84
194,B,13.93,6880,-0.02
194,A,15.74,6840,-0.03
194,E,18.92,7536,0.58
194,B,20.48,6780,0.0
194,F,22.48,9758,0.86
194,C,23.53,6840,-0.01
194,A,25.19,6860,-0.04
194,F,28.43,9798,0.87
194,B,29.59,6780,0.0
194,G,31.41,7596,0.54
194,A,33.57,6820,0.0
194,C,36.68,6900,-0.01
194,E,38.57,7516,0.54
194,B,40.04,6780,0.01
194,G,41.96,7396,0.86
194,C,44.36,6780,0.01
194,B,46.05,6880,-0.02
194,E,48.12,7536,0.59
194,C,49.49,6840,-0.01
194,A,51.23,6780,0.0
194,B,54.48,6800,-0.01
194,A,56.46,6760,0.0
194,E,59.75,7796,0.77
194,F,61.04,9938,0.78
194,E,62.05,7816,0.8
194,A,63.49,6880,-0.04
194,G,66.67,7516,0.68
194,B,68.96,6840,-0.01
194,A,70.79,6820,-0.0
194,B,74.05,6820,-0.01
194,A,76.11,6860,-0.04
194,D,78.88,7536,0.8
194,X,80.88,6875,0.88
195,F,9.94,10038,0.73
195,D,10.73,7576,0.8
195,E,12.92,7776,0.88
195,F,14.34,9978,0.81
195,A,15.4,6840,-0.03
195,D,18.3,7676,0.66
195,B,20.46,6740,0.01
195,D,22.12,7516,0.82
195,F,24.19,9818,0.83
195,B,25.28,6800,0.0
195,E,27.31,7676,0.81
195,B,28.78,6840,-0.01
195,G,30.65,7536,0.62
195,C,32.83,6720,0.02
195,D,34.15,7716,0.58
195,F,36.13,10018,0.73
195,A,37.16,6840,-0.04
195,F,40.4,10018,0.77
195,D,41.05,7476,0.81
195,G,43.23,7596,0.55
195,F,45.54,9838,0.83
195,E,46.74,7716,0.85
195,D,47.67,7596,0.82
195,F,49.9,9958,0.82
195,D,50.74,7616,0.75
195,G,52.9,7396,0.78
195,F,55.07,9858,0.91
195,B,56.26,6900,-0.02
195,G,58.17,7516,0.68
195,A,60.42,6780,0.0
195,E,63.49,7736,0.87
195,C,65.03,6820,0.0
195,X,66.67,6875,0.87
196,D,9.58,7636,0.72
196,B,11.75,6900,-0.02
196,D,13.41,7716,0.63
196,G,15.54,7496,0.74
196,D,17.36,7656,0.7
196,A,19.56,6840,-0.03
196,B,22.83,6840,-0.01
196,E,24.82,7816,0.77
196,D,25.81,7576,0.86
196,B,27.89,6780,-0.01
196,D,29.54,7616,0.79
196,G,31.73,7416,0.84
196,F,33.93,9878,0.91
196,A,35.01,6860,-0.03
196,D,37.84,7696,0.6
196,E,40.05,7736,0.89
196,D,41.15,7736,0.6
196,F,43.17,9858,0.9
196,G,44.29,7476,0.78
196,C,46.64,6820,0.0
196,B,48.58,6820,-0.01
196,A,50.58,6820,-0.0
196,D,53.24,7656,0.73
196,A,55.28,6780,0.0
196,F,58.35,9978,0.82
196,B,59.35,6760,0.0
196,A,61.22,6780,0.0
196,D,63.94,7676,0.66
196,A,66.18,6760,0.01
196,D,68.92,7716,0.6
196,F,71.01,9878,0.84
196,C,72.12,6780,0.01
